gene_name	log2FoldChange_ITLvsC_siS	padjvalue_ITLvsC_siS	log2FoldChange_ITLvsC_siC	padjvalue_ITLvsC_siC	log2FoldChange_siS.vs.siC_ITL	pvalue_siS.vs.siC_ITL	log2FoldChange_siS.vs.siC_untr	pvalue_siS.vs.siC_untr	up_active_enhancers	down_active_enhancers	up_active_promoters	down_active_promoters	up_enhancers	down_enhancers	up_promoters	down_promoters	active_prom	active_enh
BDP1	0.115400886148851	0.753587651848655	0.0866027889459833	0.796011561002932	-0.00704884925911276	0.969205965378072	-0.0512335403617888	0.730242647426834	No	No	No	No	No	No	No	No	Yes	NA
BECN1	0.358713967826523	0.035874400398279	0.278451036845165	0.156794678351978	0.0113185096054566	0.907391780852531	-0.0739361579826891	0.372878384146628	No	No	No	No	No	No	No	No	Yes	NA
BEGAIN	-0.542303757666309	0.344118424095628	-0.327551100678274	0.488006437291246	-0.263101565113046	0.530387399652751	-0.0357820775445293	0.899005017774456	No	No	No	No	No	No	No	No	NA	Yes
BEND3	-0.8470525	0.1025831	-1.24290235079483	0.0154444980642244	0.305139736100172	0.572648195521302	-0.106716156398879	0.722096677316863	Yes	No	No	No	Yes	No	No	No	NA	Yes
BEST1	0.452333453740154	0.02424461321342	0.598575659520319	0.00345544559118744	-0.22417725895045	0.0125995290547913	-0.0823943096712414	0.306778744563257	No	No	No	No	No	No	No	No	Yes	Yes
BEST4	2.21060694279511	0.000388983241677402	2.71264793570359	3.67893368265908e-06	-0.174119293730084	0.658559894464401	0.315751402477868	0.647171926312105	No	No	No	No	No	No	No	No	NA	NA
BET1	0.6412272	0.02092264	0.594299909499102	0.0586859571300774	0.141839757865456	0.528839413244692	0.0913475177604965	0.654873584942643	No	No	No	No	No	No	No	No	Yes	NA
BET1L	-0.34721201440147	0.0733413162420861	-0.309041920480134	0.199220829893571	-0.00513123928129845	0.967857747088806	0.0296248094597904	0.758568174096215	No	No	No	No	No	No	No	No	Yes	NA
BEX1	-1.270948	0.2126102	-0.408422172589142	0.701266380776935	-0.816309900632847	0.389258837256502	0.04837019404952	0.933140614170418	No	No	No	No	No	No	No	No	NA	NA
BEX3	-1.794618	0.02745043	-0.928162232115178	0.257998238187869	-0.537108221623228	0.511936148220314	0.343245643550015	0.386507531339927	No	No	No	No	No	No	No	No	NA	NA
BEX4	0.4183378	0.1108332	0.508015707203036	0.0807788684229823	0.102502176600437	0.568427461350456	0.193496308803504	0.239210295446559	No	No	No	No	No	No	No	No	Yes	NA
BFAR	-0.138986620424687	0.567689829962093	-0.330416526181125	0.14266929088971	0.0892968172833893	0.54526940756094	-0.107424801013416	0.347173882398064	No	No	No	No	No	No	No	No	Yes	NA
BHLHE40	1.23092188970996	5.33728655281108e-07	1.08271138710138	6.48891155111381e-05	0.0263940552890812	0.754024561783227	-0.127104417090385	0.123167067195528	Yes	No	No	No	Yes	No	No	No	Yes	Yes
BHLHE41	2.63975525233422	1.18653095463499e-23	2.14810641291874	5.97833908465321e-18	0.0048619198825954	0.962908397906529	-0.506123002846311	0.000113415827883031	No	No	No	No	No	No	No	No	Yes	NA
BICD1	-1.05569948671207	0.244920809840884	-0.443649791034143	0.657570897662512	-0.303062042346309	0.725558098893816	0.299816894871616	0.558825067006114	No	No	No	No	No	No	No	No	Yes	NA
BICD2	-0.7821763	3.870306e-05	-0.853094326739645	3.49523277842381e-06	-0.00394888506715079	0.975106495956506	-0.0813230380260286	0.340530680679066	No	No	No	No	No	No	No	No	Yes	NA
BICDL1	0.190495815190467	0.82599336143789	0.393186294155114	0.659741846425238	0.208479156166693	0.742230398362349	0.408334902266037	0.450166451732872	No	No	No	No	No	No	No	No	NA	NA
BICRA	0.284178531223264	0.209252576848093	0.675084245021301	0.00236090980598832	-0.195983504021528	0.0820022439972064	0.188220804466182	0.0813027169657624	No	No	No	No	No	No	No	No	NA	NA
BICRAL	0.1881352	0.5886973	-0.0345365457467326	0.921730923807721	0.106554314287448	0.556473180351768	-0.118150237657918	0.409519844572672	No	No	No	No	No	No	No	No	NA	NA
BID	0.836458438093576	4.84032059085841e-07	0.748731128842463	5.00432056693191e-05	0.0908336337441972	0.305735756061286	-0.00344208388757624	0.965838127148001	Yes	No	No	No	Yes	No	No	No	Yes	Yes
BIN1	-0.787102111406889	2.14947853947535e-05	-0.726611172857296	1.20374559040559e-05	-0.151578153798383	0.108386719167534	-0.0972624499224171	0.196413364658975	No	No	No	No	No	No	No	No	Yes	Yes
BIN2	-0.225396733364929	0.201461167033916	-0.250095964959219	0.2202989811722	0.113068077791884	0.28329096925638	0.0828700154777671	0.290312835458055	No	No	No	No	No	No	No	No	Yes	Yes
BIN3	0.3180667	0.1918215	0.329047546192654	0.139759497865133	0.0284776960841211	0.791357831040003	0.0358571023283718	0.695198484513228	No	No	No	No	No	No	No	No	Yes	Yes
BIRC2	1.52070975304794	1.04382548614819e-11	1.41934947719537	1.03788800685526e-12	0.0175226747755295	0.866154182377219	-0.0892636659133548	0.482615702046303	No	No	No	No	No	No	No	No	Yes	Yes
BIRC3	4.12862853808421	1.45081599857332e-92	3.94988624825991	2.65610663009807e-77	0.00105981596279784	0.989481812971108	-0.189162512051321	0.142085588666177	No	No	No	No	No	No	No	No	Yes	Yes
BIRC6	0.273645370626053	0.203165172494974	0.354855747219547	0.0770857762001978	-0.0919967057068103	0.399489311869081	-0.01604128929783	0.861710368025654	No	No	No	No	No	No	No	No	Yes	NA
BIVM	-0.27883452473174	0.804552768685481	-1.80437198159013	0.0517294408539168	0.888830744758378	0.366366539090915	-0.65236029517661	0.24024032613081	No	No	No	No	No	No	No	No	NA	NA
BLCAP	-0.395512580203523	0.0535264186661794	-0.433137872838714	0.0300359722571223	0.074843453643057	0.528429064240998	0.0306475072196126	0.726421028912414	No	No	No	No	No	No	No	No	Yes	Yes
BLM	-1.58002891283374	0.0154910356925814	-0.817524397978381	0.205417730713084	-0.826794032065464	0.218856321603667	-0.0886034972102938	0.802705561839948	No	No	No	No	No	No	No	No	Yes	NA
BLMH	0.0327056604700276	0.907972838764519	-0.108232766077518	0.743458879485195	0.199129073320212	0.229852202165973	0.0443921535268226	0.72025678009024	No	No	No	No	No	No	No	No	Yes	NA
BLNK	0.392123858109769	0.193979810496968	0.731623960579283	0.0169870191970606	-0.136431479316179	0.463755576827357	0.189458349457873	0.270419649491981	No	No	No	No	No	No	No	No	Yes	Yes
BLOC1S1	0.242467665694477	0.441591125346291	0.224453868586795	0.413811255846067	0.121637466282995	0.360394678824032	0.0975260985746847	0.383434262825878	No	No	No	No	No	No	No	No	Yes	Yes
BLOC1S2	-0.218070797921136	0.426881831414316	-0.344280369139972	0.162483889956344	0.15484354104063	0.211434344930366	0.0186190453781117	0.840552227018128	No	No	No	No	No	No	No	No	Yes	Yes
BLOC1S3	-0.592799188322364	0.00405904426918794	-0.668990072895843	0.00539885735223566	0.093875465468716	0.528864088184572	0.0132024154571636	0.899777996754669	No	Yes	No	No	No	Yes	No	No	Yes	Yes
BLOC1S4	-0.836624756713041	2.63862401660358e-05	-1.18980905526854	4.41417459484606e-08	0.358371598804273	0.0523761866388066	-0.000453975100082413	0.996585276258767	No	No	No	No	No	No	No	No	Yes	NA
BLOC1S5	-0.3199269	0.4173616	-0.371447676712175	0.33278178243167	0.0418959215298306	0.895524740648409	-0.018031567999034	0.935794703417819	No	No	No	No	No	No	No	No	Yes	NA
BLOC1S6	-0.256716605349917	0.262486040564597	-0.412820594105407	0.0804896558226647	0.12765654156418	0.404411535228438	-0.0353884519400051	0.760624475289546	No	No	No	No	No	No	No	No	Yes	NA
BLVRA	1.369303	0.0006280497	1.40535132647444	8.05796123136468e-05	0.0781832467667779	0.397940876262062	0.11315051010011	0.244237798732625	No	No	No	No	No	No	No	No	Yes	Yes
BLVRB	-0.769157775526362	1.34751153648631e-06	-0.617779654461047	0.00193659566719841	0.0785483696741863	0.349847968318009	0.223183885760765	0.177605397649772	No	No	No	No	No	No	No	No	Yes	Yes
BLZF1	1.19940697362418	4.64731574944298e-06	1.02250040959123	0.000606864105337402	0.135887216713878	0.477894327421831	-0.0375734963652686	0.859397212134559	No	No	No	No	No	No	No	No	Yes	Yes
BMERB1	-2.21219953719643	0.00259197028102395	-1.73878308046377	0.00218206811061104	-0.761858337865633	0.357566836257651	-0.267476847948288	0.419568122504253	No	No	No	No	No	No	No	No	NA	NA
BMF	-1.66676957559124	1.25464041988849e-18	-1.46262341246028	6.3798513085095e-14	-0.0638591696745793	0.645015132564659	0.135325327902064	0.100611395345334	No	No	No	No	No	No	No	No	Yes	Yes
BMI1	-1.04788730775558	0.000227269336555589	-1.11640290647281	0.000231764538035863	0.106600844253857	0.710947869411816	0.0263152387134169	0.872312077842433	No	No	No	No	No	No	No	No	Yes	Yes
BMP1	-0.812993	0.001303921	-0.740207230327997	0.0068227406653098	-0.102596433666013	0.611744320549185	-0.0401223314632699	0.749997479091957	No	No	No	No	No	No	No	No	Yes	NA
BMP2	0.251094578219447	0.740291328154886	0.967061005038037	0.099463197752115	-0.272789986963909	0.565920171200335	0.415590707199615	0.357787454160202	No	No	No	No	No	No	No	No	Yes	NA
BMP2K	-0.642205141088943	0.00241551194634669	-0.783940971882393	2.08941607872523e-05	0.130817989941791	0.355834442975499	-0.0126478566410232	0.889251649457803	No	No	No	No	No	No	No	No	Yes	Yes
BMP6	2.913223	6.640738e-08	2.00215926078761	0.00025473390664934	0.109152369024591	0.764461578020371	-0.883441893960415	0.162750976144021	No	No	No	No	No	No	No	No	Yes	Yes
BMP8B	-1.54577958518136	0.033545405046824	-1.94335046489558	0.00361776809887594	0.295826264482962	0.72748218596727	-0.101902696796158	0.784302844899511	No	No	No	Yes	No	No	No	Yes	Yes	Yes
BMPR2	1.07451491165211	4.11698786522687e-08	1.09390773303517	5.30135668478092e-07	0.0578208684077434	0.652771332713617	0.0763176699304787	0.587762700001819	No	No	No	No	No	No	No	No	Yes	NA
BMS1	-0.323170855188158	0.141733461694551	-0.426363750145913	0.0446101173959473	0.0410187850705969	0.760656881403708	-0.0691510250395866	0.490008163147898	No	No	No	No	No	No	No	No	Yes	NA
BMS1P4	-0.626163939478692	0.570131914037408	0.22144159540611	0.863354747922201	-0.306166334016953	0.708566306590911	0.453193661417931	0.470405909007816	No	No	No	No	No	No	No	No	Yes	NA
BMT2	2.465016	5.349336e-27	2.32692612790392	8.41370341848618e-19	0.192392327041988	0.12245271977151	0.0361442365893954	0.854404652380053	No	No	No	No	No	No	No	No	NA	NA
BNIP1	-0.4527066	0.1426379	-0.0166992471021612	0.966883882894708	-0.309245574265706	0.215255520285154	0.117197353679856	0.51580211612685	No	No	No	No	No	No	No	No	Yes	NA
BNIP2	-0.108809343861616	0.655725260284492	-0.35950948643416	0.0986105738307136	0.161897355349681	0.2076190164053	-0.096773041623152	0.328167910782316	No	No	No	No	No	No	No	No	Yes	Yes
BNIP3	-0.640228314307326	0.0468270016388049	-0.717339079541678	0.0325305486783221	0.115121496087509	0.697890932671334	0.0314236406576749	0.868739842235662	No	No	No	No	No	No	No	No	NA	NA
BNIP3L	0.4193438	0.07921923	0.4192713166083	0.0396849283264547	0.06093931807091	0.530829834779208	0.0570908210483696	0.546968327563658	No	No	No	No	No	No	No	No	Yes	Yes
BOD1	0.2395247	0.3168356	0.242307352569765	0.37285078278323	-0.0231599494552568	0.880292546359611	-0.0271569643529928	0.836237808872372	No	No	No	No	No	No	No	No	Yes	NA
BOD1L1	0.250298665331503	0.19842398280275	0.304965550236473	0.141749235735608	-0.0639065278939516	0.525870622617612	-0.0163898896684133	0.852714154845915	No	No	No	No	No	No	No	No	Yes	NA
BOLA1	-1.15489781990429	0.00117506952862481	-1.33624747423031	0.000200676882313003	0.101768444498152	0.799365385158694	-0.085866448265037	0.69284688381201	No	No	No	No	No	No	No	No	Yes	NA
BOLA3	-0.710463024655019	0.0520214748501494	-0.756400870755833	0.0333904179330379	0.132099935707992	0.699333869352655	0.0836340989519181	0.692879073472009	No	No	No	No	No	No	No	No	Yes	NA
BORA	-0.259484605175372	0.574584104631674	-0.724619945900378	0.103118305089824	0.100593341430221	0.788624921785496	-0.387425130996905	0.113204394944579	No	No	No	No	No	No	No	No	Yes	NA
BORCS5	0.520244117675853	0.0953309461640692	0.291938791823545	0.417357695616568	0.0895323415746967	0.705236163001224	-0.143347660135932	0.507064172573763	No	No	No	No	No	No	No	No	NA	NA
BORCS6	-1.88223479627491	2.44921919813807e-23	-1.77225482102392	5.04288057285517e-18	0.0727802878005243	0.692972128757705	0.176508503340331	0.0909456407958956	No	No	No	No	No	No	No	No	NA	NA
BORCS7	0.543849814142024	0.0316363701098331	0.178229540551368	0.577900620104205	0.250878276508973	0.179334558310518	-0.12496086717925	0.478608837192455	No	No	No	No	No	No	No	No	NA	NA
BORCS8	0.371187069753924	0.157386478382496	0.495410694161516	0.034928784669871	-0.101058119437611	0.471505160651494	0.0183735163386275	0.880876297806936	No	No	No	No	No	No	No	No	NA	NA
BORCS8-MEF2B	-0.290713870951727	0.813411248411191	0.230319172002826	0.869174352719026	0.196837145321019	0.834598200164352	0.727587517451412	0.333090840891068	No	No	No	No	No	No	No	No	NA	NA
BPGM	1.806667	2.615547e-19	1.57999677138921	1.47590294992574e-12	0.0520551083190514	0.703908387906597	-0.181946698538744	0.30410762072246	No	No	No	No	No	No	No	No	Yes	NA
BPHL	-0.5502595	0.1380569	-0.588841816550963	0.121426363654562	0.173735881006244	0.614602501072219	0.130620156535481	0.558066221257779	No	No	No	No	No	No	No	No	Yes	NA
BPNT1	-0.157259722585722	0.719778812790853	-0.444414427889727	0.162496062415823	0.280465303701501	0.216523665848222	-0.0205973978749235	0.899754707889801	No	No	No	No	No	No	No	No	NA	NA
BPTF	0.0627574024951487	0.822320891816646	0.209023346501144	0.382780360571711	-0.143343184241509	0.228234144088842	-0.00135435695359131	0.989067349765903	Yes	No	No	Yes	Yes	No	No	Yes	Yes	Yes
BRAF	0.4752774	0.0688374	0.350478354743361	0.194257141407052	-0.150195727301623	0.401850844609175	-0.282138900904619	0.087251548803136	No	No	No	No	No	No	No	No	Yes	Yes
BRAP	0.127438851898194	0.641784917931006	0.0768170970290733	0.797425123993894	0.0277563230591155	0.857801872260828	-0.0293503351231127	0.816577495711628	No	No	No	No	No	No	No	No	Yes	Yes
BRAT1	-0.9651476	2.918206e-09	-0.940941871928412	1.33273004881024e-07	0.00135304446892104	0.989868720554082	0.0189261938409533	0.805304805274665	No	No	No	No	No	No	No	No	Yes	Yes
BRCA1	-0.251698229338526	0.560437981227335	-0.244947201682245	0.544285072064589	-0.0939019593798313	0.768045410133431	-0.0982718688962876	0.659635297944136	No	No	No	No	No	No	No	No	Yes	NA
BRCA2	2.77536203563032	1.91333635586025e-16	3.18085190119567	4.93606580379947e-31	-0.328115309248972	0.0682509039927645	0.0570714545934632	0.873653100449482	Yes	No	Yes	No	Yes	No	Yes	No	Yes	Yes
BRCC3	-0.3603415	0.2130078	-0.583608383190504	0.0586376316468415	0.201936113148681	0.340307903092375	-0.0292952532946268	0.841904148796862	No	No	No	No	No	No	No	No	Yes	NA
BRD1	-0.110835366604552	0.640129974064585	-0.0987277132555496	0.699187493480618	-0.0886862041690196	0.479138720006107	-0.0827041172934694	0.347670804829033	No	Yes	No	No	No	Yes	No	No	Yes	Yes
BRD2	0.7380908	1.047782e-06	0.794407174362278	1.90213086720795e-05	-0.0845065167746408	0.244451074768865	-0.0340471269421047	0.63301560060482	No	No	No	No	Yes	No	No	No	Yes	Yes
BRD3	-0.4730251	0.03146452	-0.520337987426845	0.015067689881602	0.137191646180462	0.343664811329522	0.0830707057541552	0.489429603239319	No	No	No	No	No	No	No	No	Yes	Yes
BRD3OS	-0.8940603	0.0108306	-1.24014819781898	0.000872096971937887	0.397977093878355	0.280081288280757	0.0551083433038512	0.789450166997831	No	No	No	No	No	No	No	No	NA	NA
BRD4	0.31839810643608	0.0871205347528739	0.590529284225343	0.00972916198920857	-0.112057052794275	0.160439841824559	0.154538264980301	0.0961011702834204	No	No	No	Yes	No	No	No	Yes	Yes	Yes
BRD7	0.472275750706889	0.00738109505084821	0.379558206086223	0.0536635900886489	0.0845999452795487	0.436191627355301	-0.0148157711333646	0.877803983722229	No	No	No	Yes	No	No	No	Yes	Yes	NA
BRD8	-0.322271	0.1314677	-0.0649345745650333	0.815933992083044	-0.165734197613438	0.187873120683188	0.0846633540450999	0.392473925970915	No	No	No	No	No	No	No	No	Yes	NA
BRD9	-0.024932392558091	0.921202278946625	0.249926810274495	0.26470945323786	-0.180024835813481	0.0671537274658799	0.0897024125400644	0.317493277202781	No	No	No	No	No	No	No	No	Yes	NA
BRF1	-0.0827876986750316	0.729792931763795	0.092242600223567	0.707090341832943	-0.150837478019058	0.150656968063402	0.0198063112397878	0.812470829072703	No	No	No	No	No	No	No	No	Yes	NA
BRF2	-0.7835477	0.01240609	-0.790979781981846	0.0165726850728825	-0.0200320573951028	0.932522090227335	-0.0225882248631405	0.876018342366115	No	No	Yes	No	No	No	Yes	No	Yes	NA
BRI3	-0.2614756	0.1441812	-0.342236327092482	0.0772987832523529	0.166242208290526	0.0269505248395057	0.079492881488846	0.215590354713683	No	No	No	No	No	No	No	No	Yes	Yes
BRI3BP	-1.63348236031226	9.59996181634556e-14	-1.72924754504217	5.05136725747313e-14	0.233449164151456	0.350493061671791	0.132161188790098	0.263584595309595	No	No	No	No	No	No	No	No	NA	NA
BRICD5	-1.45684633691253	2.46251020296733e-09	-1.07626389388899	7.21201314992354e-06	-0.320703624930746	0.20316267323407	0.0553332537580755	0.671097284698475	No	No	No	No	No	No	No	No	Yes	NA
BRIX1	-0.405752821538768	0.28579530405374	-0.723777695013784	0.0181654169667924	0.157648824471373	0.566593928120711	-0.172938916112261	0.311059269514898	No	No	No	No	No	No	No	No	Yes	NA
BRK1	-0.245987164006056	0.254071944451962	-0.319840780435323	0.0984209619061726	0.0899984943864661	0.398773981796277	0.010055158047678	0.898543737192804	No	No	No	No	No	No	No	No	Yes	NA
BRMS1	-0.0127690278092675	0.958264475858778	0.0674338413695638	0.825270534504976	-0.0654595185791926	0.458115411585228	0.0105184935551538	0.892627044224553	No	Yes	No	No	No	Yes	No	No	Yes	Yes
BRMS1L	0.65343731411407	0.140867995873191	0.654635505168204	0.288398159800421	0.0358416112482017	0.924802349939869	0.0378080616493096	0.911092023612827	No	No	No	No	No	No	No	No	Yes	Yes
BROX	0.382807351295748	0.0664773120430848	0.24257541327248	0.329332581735086	0.101634638271609	0.468727862084595	-0.0476823569540195	0.705320879837385	No	No	No	No	No	No	No	No	Yes	NA
BRPF1	-0.986394577370602	2.28882719855916e-09	-0.982436994208634	5.52676557059703e-08	-0.000788607820040214	0.995024971920566	-0.00340514803808706	0.967190783337607	Yes	No	No	No	Yes	No	No	No	Yes	Yes
BRPF3	-0.02426018	0.9357422	0.15345350538578	0.554806606110524	-0.19004798415432	0.206366181835813	-0.0222658114630042	0.852312319942064	No	No	No	No	No	No	No	No	Yes	Yes
BRWD1	0.317201108361171	0.179486108115504	0.366233294298291	0.110416552099578	-0.0951504246467858	0.508354548325553	-0.0523559588330194	0.674486933321033	No	No	No	No	No	No	No	No	NA	Yes
BRWD3	0.6351867	0.009650467	0.735961815649841	0.00475317305852366	-0.108483829108361	0.504318273324547	-0.0176199850867825	0.909430478046947	No	No	No	No	No	No	No	No	Yes	NA
BSCL2	-0.631570995316629	0.315315776315404	-0.283572413000012	0.642962889859144	-0.124821085444809	0.804508787604416	0.216837294397258	0.529380361943987	No	No	No	No	No	No	No	No	Yes	NA
BSDC1	0.941255920425843	4.90174375237339e-08	0.914129265143316	2.32964828601968e-07	0.00141684454247527	0.988111378876353	-0.031222736030995	0.735963001916364	No	No	No	No	No	No	No	No	Yes	NA
BSG	-0.122543825747139	0.520800299304822	-0.134540142449107	0.576564347243743	0.0348954455007025	0.657150163580626	0.0180431683871891	0.780263006119211	No	Yes	No	No	No	Yes	No	No	Yes	Yes
BST1	-0.495922966885572	0.0472451267736832	-0.743860585808403	0.00908708938376029	0.289140953435881	0.0614335776100372	0.0398720728593091	0.710083502387488	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes
BST2	2.01269596058517	3.37703516507081e-17	2.13266456958062	5.62229677262647e-22	0.109144202292928	0.165592924607649	0.224280214221261	0.00350611951041478	No	No	No	No	No	No	No	No	Yes	NA
BTAF1	0.0437272264197785	0.883685092849736	0.347053092774657	0.152910296305533	-0.320644894342605	0.00541767442216643	-0.0225429597441049	0.816834900897914	No	No	No	No	No	No	No	No	Yes	Yes
BTBD1	-0.370785290804979	0.0819943896366508	-0.471805676762158	0.032165292341061	0.12143517607714	0.433073546834694	0.0133426820260768	0.904436283747822	No	No	No	Yes	No	No	No	Yes	Yes	NA
BTBD10	0.236601582086474	0.384652041253402	0.24354603608239	0.415582886642143	0.0494267811187124	0.788267466745924	0.0516488273085816	0.742686336657247	No	No	No	No	No	No	No	No	Yes	NA
BTBD11	2.01585076265477	1.46851675521441e-05	1.86228883181598	1.45648140155995e-06	0.025208063414733	0.897427014992606	-0.143823121125863	0.600987325015408	No	No	No	No	No	No	No	No	Yes	NA
